type,hamming_distance,image_a,image_b,stem_a,stem_b,session_a,session_b,same_session
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic184.jpg,water_datasets/TUD-GV/images/exp18_pic259.jpg,exp18_pic184,exp18_pic259,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic184.jpg,water_datasets/TUD-GV/images/exp18_pic265.jpg,exp18_pic184,exp18_pic265,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic184.jpg,water_datasets/TUD-GV/images/exp18_pic290.jpg,exp18_pic184,exp18_pic290,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic184.jpg,water_datasets/TUD-GV/images/exp18_pic306.jpg,exp18_pic184,exp18_pic306,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic184.jpg,water_datasets/TUD-GV/images/exp18_pic308.jpg,exp18_pic184,exp18_pic308,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic184.jpg,water_datasets/TUD-GV/images/exp18_pic337.jpg,exp18_pic184,exp18_pic337,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic184.jpg,water_datasets/TUD-GV/images/exp18_pic375.jpg,exp18_pic184,exp18_pic375,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic184.jpg,water_datasets/TUD-GV/images/exp18_pic381.jpg,exp18_pic184,exp18_pic381,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic195.jpg,exp18_pic194,exp18_pic195,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic200.jpg,exp18_pic194,exp18_pic200,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic203.jpg,exp18_pic194,exp18_pic203,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic205.jpg,exp18_pic194,exp18_pic205,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic209.jpg,exp18_pic194,exp18_pic209,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic217.jpg,exp18_pic194,exp18_pic217,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic220.jpg,exp18_pic194,exp18_pic220,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic227.jpg,exp18_pic194,exp18_pic227,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic228.jpg,exp18_pic194,exp18_pic228,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic231.jpg,exp18_pic194,exp18_pic231,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic232.jpg,exp18_pic194,exp18_pic232,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic241.jpg,exp18_pic194,exp18_pic241,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic248.jpg,exp18_pic194,exp18_pic248,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic251.jpg,exp18_pic194,exp18_pic251,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic252.jpg,exp18_pic194,exp18_pic252,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic253.jpg,exp18_pic194,exp18_pic253,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic258.jpg,exp18_pic194,exp18_pic258,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic259.jpg,exp18_pic194,exp18_pic259,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic260.jpg,exp18_pic194,exp18_pic260,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic265.jpg,exp18_pic194,exp18_pic265,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic270.jpg,exp18_pic194,exp18_pic270,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic290.jpg,exp18_pic194,exp18_pic290,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic291.jpg,exp18_pic194,exp18_pic291,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic294.jpg,exp18_pic194,exp18_pic294,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic296.jpg,exp18_pic194,exp18_pic296,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic299.jpg,exp18_pic194,exp18_pic299,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic306.jpg,exp18_pic194,exp18_pic306,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic308.jpg,exp18_pic194,exp18_pic308,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic326.jpg,exp18_pic194,exp18_pic326,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic337.jpg,exp18_pic194,exp18_pic337,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic344.jpg,exp18_pic194,exp18_pic344,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic350.jpg,exp18_pic194,exp18_pic350,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic370.jpg,exp18_pic194,exp18_pic370,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic375.jpg,exp18_pic194,exp18_pic375,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic194.jpg,water_datasets/TUD-GV/images/exp18_pic381.jpg,exp18_pic194,exp18_pic381,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic196.jpg,exp18_pic195,exp18_pic196,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic209.jpg,exp18_pic195,exp18_pic209,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic217.jpg,exp18_pic195,exp18_pic217,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic220.jpg,exp18_pic195,exp18_pic220,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic226.jpg,exp18_pic195,exp18_pic226,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic227.jpg,exp18_pic195,exp18_pic227,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic228.jpg,exp18_pic195,exp18_pic228,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic231.jpg,exp18_pic195,exp18_pic231,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic232.jpg,exp18_pic195,exp18_pic232,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic241.jpg,exp18_pic195,exp18_pic241,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic248.jpg,exp18_pic195,exp18_pic248,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic251.jpg,exp18_pic195,exp18_pic251,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic252.jpg,exp18_pic195,exp18_pic252,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic253.jpg,exp18_pic195,exp18_pic253,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic258.jpg,exp18_pic195,exp18_pic258,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic259.jpg,exp18_pic195,exp18_pic259,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic264.jpg,exp18_pic195,exp18_pic264,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic265.jpg,exp18_pic195,exp18_pic265,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic270.jpg,exp18_pic195,exp18_pic270,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic290.jpg,exp18_pic195,exp18_pic290,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic291.jpg,exp18_pic195,exp18_pic291,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic294.jpg,exp18_pic195,exp18_pic294,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic299.jpg,exp18_pic195,exp18_pic299,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic303.jpg,exp18_pic195,exp18_pic303,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic306.jpg,exp18_pic195,exp18_pic306,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic310.jpg,exp18_pic195,exp18_pic310,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic312.jpg,exp18_pic195,exp18_pic312,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic314.jpg,exp18_pic195,exp18_pic314,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic324.jpg,exp18_pic195,exp18_pic324,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic326.jpg,exp18_pic195,exp18_pic326,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic328.jpg,exp18_pic195,exp18_pic328,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic331.jpg,exp18_pic195,exp18_pic331,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic344.jpg,exp18_pic195,exp18_pic344,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic347.jpg,exp18_pic195,exp18_pic347,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic348.jpg,exp18_pic195,exp18_pic348,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic356.jpg,exp18_pic195,exp18_pic356,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic358.jpg,exp18_pic195,exp18_pic358,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic195.jpg,water_datasets/TUD-GV/images/exp18_pic372.jpg,exp18_pic195,exp18_pic372,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic196.jpg,water_datasets/TUD-GV/images/exp18_pic200.jpg,exp18_pic196,exp18_pic200,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic196.jpg,water_datasets/TUD-GV/images/exp18_pic203.jpg,exp18_pic196,exp18_pic203,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic196.jpg,water_datasets/TUD-GV/images/exp18_pic209.jpg,exp18_pic196,exp18_pic209,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic196.jpg,water_datasets/TUD-GV/images/exp18_pic318.jpg,exp18_pic196,exp18_pic318,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic196.jpg,water_datasets/TUD-GV/images/exp18_pic320.jpg,exp18_pic196,exp18_pic320,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic196.jpg,water_datasets/TUD-GV/images/exp18_pic322.jpg,exp18_pic196,exp18_pic322,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic196.jpg,water_datasets/TUD-GV/images/exp18_pic331.jpg,exp18_pic196,exp18_pic331,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic196.jpg,water_datasets/TUD-GV/images/exp18_pic337.jpg,exp18_pic196,exp18_pic337,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic203.jpg,exp18_pic200,exp18_pic203,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic205.jpg,exp18_pic200,exp18_pic205,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic226.jpg,exp18_pic200,exp18_pic226,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic227.jpg,exp18_pic200,exp18_pic227,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic228.jpg,exp18_pic200,exp18_pic228,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic233.jpg,exp18_pic200,exp18_pic233,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic234.jpg,exp18_pic200,exp18_pic234,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic235.jpg,exp18_pic200,exp18_pic235,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic240.jpg,exp18_pic200,exp18_pic240,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic260.jpg,exp18_pic200,exp18_pic260,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic264.jpg,exp18_pic200,exp18_pic264,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic270.jpg,exp18_pic200,exp18_pic270,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic291.jpg,exp18_pic200,exp18_pic291,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic296.jpg,exp18_pic200,exp18_pic296,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic299.jpg,exp18_pic200,exp18_pic299,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic301.jpg,exp18_pic200,exp18_pic301,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic303.jpg,exp18_pic200,exp18_pic303,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic308.jpg,exp18_pic200,exp18_pic308,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic310.jpg,exp18_pic200,exp18_pic310,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic312.jpg,exp18_pic200,exp18_pic312,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic314.jpg,exp18_pic200,exp18_pic314,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic318.jpg,exp18_pic200,exp18_pic318,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic320.jpg,exp18_pic200,exp18_pic320,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic322.jpg,exp18_pic200,exp18_pic322,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic324.jpg,exp18_pic200,exp18_pic324,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic337.jpg,exp18_pic200,exp18_pic337,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic344.jpg,exp18_pic200,exp18_pic344,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic347.jpg,exp18_pic200,exp18_pic347,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic348.jpg,exp18_pic200,exp18_pic348,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic350.jpg,exp18_pic200,exp18_pic350,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic358.jpg,exp18_pic200,exp18_pic358,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic366.jpg,exp18_pic200,exp18_pic366,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic372.jpg,exp18_pic200,exp18_pic372,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic375.jpg,exp18_pic200,exp18_pic375,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic200.jpg,water_datasets/TUD-GV/images/exp18_pic381.jpg,exp18_pic200,exp18_pic381,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic203.jpg,water_datasets/TUD-GV/images/exp18_pic205.jpg,exp18_pic203,exp18_pic205,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic203.jpg,water_datasets/TUD-GV/images/exp18_pic217.jpg,exp18_pic203,exp18_pic217,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic203.jpg,water_datasets/TUD-GV/images/exp18_pic228.jpg,exp18_pic203,exp18_pic228,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic203.jpg,water_datasets/TUD-GV/images/exp18_pic232.jpg,exp18_pic203,exp18_pic232,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic203.jpg,water_datasets/TUD-GV/images/exp18_pic251.jpg,exp18_pic203,exp18_pic251,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic203.jpg,water_datasets/TUD-GV/images/exp18_pic265.jpg,exp18_pic203,exp18_pic265,exp18,exp18,True
near_duplicate_dhash,5,water_datasets/TUD-GV/images/exp18_pic203.jpg,water_datasets/TUD-GV/images/exp18_pic313.jpg,exp18_pic203,exp18_pic313,exp18,exp18,True
near_duplicate_dhash,4,water_datasets/TUD-GV/images/exp18_pic203.jpg,water_datasets/TUD-GV/images/exp18_pic318.jpg,exp18_pic203,exp18_pic318,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic203.jpg,water_datasets/TUD-GV/images/exp18_pic320.jpg,exp18_pic203,exp18_pic320,exp18,exp18,True
near_duplicate_dhash,3,water_datasets/TUD-GV/images/exp18_pic203.jpg,water_datasets/TUD-GV/images/exp18_pic322.jpg,exp18_pic203,exp18_pic322,exp18,exp18,True
